User_Id,Place_Id,Place_Ratings
18,11,4
18,37,3
18,18,5
18,7,2
19,6,5
19,17,2
19,2,3
19,6,3
19,7,3
19,4,2
19,4,3
19,28,4
19,5,2
19,33,4
19,2,2
19,25,2
19,29,4
19,21,5
19,24,3
19,26,3
19,7,2
19,21,2
19,4,3
19,34,3
19,3,5
19,18,4
19,5,3
19,3,5
19,2,3
19,20,4
19,28,5
19,18,4
19,1,5
19,38,3
19,12,5
19,23,5
19,34,4
19,3,5
19,16,3
19,32,4
19,10,4
19,5,3
19,19,4
19,17,5
19,15,5
19,13,3
19,17,4
19,17,2
20,37,3
20,25,2
20,26,2
20,24,3
20,23,5
20,19,5
20,5,3
20,9,3
20,25,3
20,38,2
20,31,3
20,3,2
20,10,4
20,31,4
20,16,4
20,36,2
20,25,3
20,1,5
20,37,4
20,3,3
20,30,2
20,38,5
20,3,3
20,7,2
20,7,4
20,32,5
20,14,4
20,20,2
20,1,2
20,6,3
20,17,3
20,24,3
20,21,2
20,38,2
21,38,5
21,37,4
21,8,3
21,4,2
21,1,5
21,29,4
21,7,3
21,34,4
21,24,2
21,36,4
21,17,2
21,9,4
21,23,3
21,9,4
21,15,5
21,19,3
21,33,3
21,12,2
21,23,2
21,6,2
21,11,5
21,35,2
22,39,4
22,12,2
22,6,4
22,35,5
22,28,5
22,37,3
22,7,2
22,24,4
22,30,2
22,19,5
22,33,3
22,33,5
22,15,3
22,5,2
22,26,2
22,13,3
22,10,3
22,8,2
22,39,4
22,19,5
22,38,2
22,18,2
22,14,3
22,17,3
22,4,4
22,25,3
22,23,2
22,10,5
22,18,4
23,15,4
23,4,2
23,18,4
23,26,5
23,23,3
23,19,5
23,11,4
23,31,2
23,18,4
23,14,3
23,34,4
23,38,2
23,38,5
23,7,2
23,38,2
23,11,4
23,13,5
23,21,3
23,39,4
23,31,3
23,4,4
23,4,3
23,5,5
23,32,4
23,22,3
23,22,4
23,18,4
23,27,4
23,35,4
23,17,3
23,36,4
23,9,2
24,22,3
24,30,2
24,16,4
24,2,5
24,22,3
24,16,2
24,9,2
24,22,4
24,34,2
24,8,3
24,17,2
24,22,3
24,26,2
24,7,2
24,9,4
24,39,3
24,34,4
24,39,4
24,28,5
24,12,2
24,8,5
24,24,2
24,24,5
24,36,5
25,28,2
25,34,4
25,5,3
25,29,3
25,35,4
25,3,3
25,6,5
25,25,4
25,11,3
25,26,5
25,34,4
25,9,5
25,25,3
25,18,4
25,21,3
25,16,3
25,11,4
25,11,5
25,28,2
25,25,3
25,24,3
25,26,3
25,18,5
25,38,2
25,6,4
25,33,3
25,3,3
25,28,3
25,7,2
25,30,4
25,9,4
25,34,5
25,12,4
26,19,2
26,16,5
26,7,4
26,17,3
26,3,3
26,14,5
26,25,3
26,30,5
26,18,2
26,20,5
26,18,5
26,22,3
26,11,3
26,11,3
26,37,5
26,3,3
26,23,5
26,27,3
26,18,3
26,34,2
26,39,5
26,14,5
26,35,2
26,29,3
26,4,3
26,38,5
26,23,4
26,30,5
26,17,3
26,16,5
26,34,4
26,12,5
26,33,4
26,26,5
26,7,4
27,35,4
27,24,3
27,7,3
27,21,5
27,36,5
27,24,3
27,7,3
27,29,4
27,25,2
27,38,4
27,31,4
27,26,3
27,11,3
27,21,5
27,34,5
27,36,2
27,26,2
27,38,5
27,31,3
27,39,2
27,1,3
27,38,2
27,28,2
27,24,5
27,19,4
27,13,3
27,36,5
27,23,2
27,27,2
27,2,5
27,9,4
27,6,3
27,35,2
27,27,4
27,11,3
27,37,3
27,20,4
27,25,3
27,15,3
28,35,5
28,35,2
28,10,4
28,31,5
28,9,5
28,14,3
28,21,4
28,29,4
28,28,4
28,18,4
28,2,2
28,29,4
28,5,5
28,29,5
28,9,3
28,6,2
28,19,4
28,6,2
28,23,2
28,36,4
28,14,5
28,19,3
28,39,5
28,30,5
28,12,5
28,30,4
28,37,4
28,35,4
28,6,5
28,32,3
28,9,5
28,33,3
28,23,5
28,10,3
28,18,4
28,21,2
28,23,4
28,32,2
28,2,4
28,5,5
28,33,5
29,9,5
29,13,3
29,29,2
29,3,3
29,22,5
29,19,4
29,20,5
29,4,5
29,30,5
29,38,3
29,27,4
29,29,2
29,13,5
29,17,3
29,26,2
29,15,3
29,5,5
29,20,3
29,19,2
29,3,4
29,19,2
29,25,3
29,3,4
29,30,3
29,14,3
29,17,2
29,24,3
29,16,4
29,25,5
29,11,3
29,4,3
29,1,3
29,4,2
29,39,4
30,8,2
30,3,3
30,31,3
30,26,2
30,11,4
30,16,2
30,12,5
30,19,2
30,17,4
30,15,2
30,26,3
30,7,5
30,33,4
30,17,3
30,1,3
30,28,2
30,6,2
30,38,2
30,39,4
30,14,4
30,10,2
30,6,2
30,36,4
30,16,3
30,36,5
30,23,5
30,14,2
30,38,5
30,21,2
30,33,3
30,33,5
30,13,5
30,4,2
30,24,5
30,35,4
31,33,5
31,25,4
31,11,4
31,8,5
31,31,2
31,8,2
31,8,5
31,9,3
31,34,5
31,30,2
31,18,2
31,26,3
31,27,3
31,9,3
31,4,5
31,39,3
31,18,4
31,39,2
31,34,2
31,14,2
31,8,5
31,39,5
31,23,2
31,14,2
31,35,2
31,17,3
31,5,4
31,9,2
31,31,3
31,21,2
31,11,5
31,5,3
31,23,4
31,20,3
31,27,2
31,34,2
31,16,5
31,3,3
31,9,4
31,31,2
31,36,4
32,11,4
32,32,3
32,7,3
32,32,3
32,14,2
32,15,3
32,37,5
32,25,2
32,18,3
32,12,3
32,5,5
32,22,4
32,26,3
32,16,4
32,34,2
32,37,5
32,11,3
32,6,2
32,27,5
32,24,3
32,2,4
32,22,2
32,1,5
32,17,3
32,36,3
32,9,4
32,16,4
32,24,5
32,23,3
32,24,2
32,4,3
32,37,2
32,11,3
32,15,4
33,28,2
33,38,4
33,20,5
33,31,3
33,34,2
33,15,4
33,24,4
33,33,3
33,33,5
33,36,4
33,15,2
33,24,2
33,16,3
33,9,5
33,26,3
33,21,2
33,34,3
33,10,5
33,5,2
33,22,2
33,28,3
33,8,2
33,16,4
33,22,5
33,17,2
33,24,5
33,32,4
33,15,2
33,5,3
33,27,5
33,6,3
33,6,2
33,10,4
33,9,3
33,14,2
33,18,5
33,18,4
33,18,3
33,1,2
34,2,5
34,38,3
34,2,3
34,26,4
34,1,3
34,15,4
34,14,3
34,4,2
34,33,3
34,31,3
34,18,4
34,3,4
34,7,3
34,29,4
34,33,3
34,13,4
34,9,2
34,28,3
34,37,3
34,2,3
34,37,4
34,28,5
34,17,4
34,16,4
34,1,5
35,24,5
35,37,3
35,4,4
35,31,3
35,21,2
35,18,2
35,21,2
35,19,3
35,1,3
35,14,2
35,27,2
35,25,5
35,27,4
35,39,4
35,3,5
35,6,2
35,36,2
35,17,2
35,29,4
35,28,3
35,23,2
35,31,5
35,18,4
35,39,3
35,12,4
35,7,2
35,12,4
35,4,2
35,22,2
35,34,4
35,16,5
36,8,4
36,11,4
36,4,3
36,3,4
36,19,5
36,35,3
36,34,2
36,25,5
36,28,2
36,20,2
36,38,2
36,1,2
36,25,5
36,35,2
36,24,3
36,12,5
36,16,4
36,4,3
36,22,4
36,9,3
36,17,5
36,29,4
36,26,4
36,31,3
36,28,2
36,35,4
36,29,3
36,10,3
36,9,3
36,29,3
36,18,5
36,27,3
36,3,2
37,12,2
37,2,2
37,29,2
37,3,2
37,1,5
37,6,4
37,20,4
37,1,2
37,37,5
37,31,4
37,3,2
37,10,5
37,23,2
37,39,5
37,27,3
37,5,3
37,26,3
37,10,3
37,5,4
37,30,5
37,10,3
37,7,5
37,4,3
37,23,2
37,21,3
37,2,5
37,1,4
37,35,4
37,6,5
37,22,3
37,30,3
38,12,2
38,34,2
38,26,2
38,20,2
38,29,3
38,20,3
38,34,2
38,3,4
38,10,4
38,20,3
38,35,2
38,1,5
38,27,2
38,16,5
38,37,5
38,25,2
38,35,5
38,28,4
38,22,5
38,31,2
38,26,5
38,13,5
38,39,4
38,14,4
38,25,2
38,21,3
38,32,5
38,17,4
38,4,5
38,1,5
38,16,4
38,6,5
38,15,3
38,9,3
38,23,4
38,14,3
38,15,5
38,31,3
38,14,3
38,14,5
39,22,3
39,9,4
39,22,4
39,1,4
39,38,5
39,37,4
39,17,4
39,38,3
39,14,5
39,36,4
39,1,4
39,37,3
39,10,2
39,33,5
39,15,5
39,29,3
39,31,4
39,22,3
39,6,2
39,18,4
39,25,4
39,22,3
39,2,4
39,36,4
39,10,4
39,21,3
40,27,5
40,10,3
40,5,2
40,10,5
40,21,5
40,18,5
40,11,5
40,26,3
40,13,3
40,36,3
40,34,5
40,21,2
40,27,3
40,32,4
40,25,3
40,31,5
40,37,2
40,30,4
40,35,2
40,14,3
40,12,5
40,36,2
40,4,2
40,20,4
40,22,3
40,26,2
40,23,3
40,21,2
40,17,4
40,15,4
40,15,2
40,35,2
40,12,4
40,5,5
40,9,3
40,15,3
40,26,4
40,23,4
40,8,5
40,31,4
40,36,3
40,38,2
40,1,2
40,6,4
40,25,4
40,30,3
40,29,4
41,16,5
41,11,4
41,38,4
41,14,4
41,37,3
41,24,2
41,24,4
41,37,5
41,2,2
41,16,4
41,20,4
41,24,2
41,31,2
41,16,4
41,8,2
41,17,2
41,3,4
41,16,3
41,34,2
41,11,4
41,34,2
41,33,5
41,8,3
41,27,2
42,2,3
42,6,5
42,35,5
42,11,5
42,10,3
42,10,2
42,17,2
42,13,3
42,39,2
42,1,4
42,34,5
42,33,3
42,22,3
42,31,2
42,29,3
42,8,5
42,17,2
42,26,2
42,37,5
42,1,2
42,10,4
42,34,2
42,24,5
42,37,3
42,26,4
42,34,5
42,9,4
42,2,2
42,14,2
42,13,3
43,38,5
43,26,2
43,26,5
43,12,3
43,22,5
43,19,2
43,19,4
43,6,3
43,9,2
43,28,2
43,27,5
43,36,2
43,35,3
43,35,3
43,32,2
43,25,4
43,10,5
43,9,2
43,30,4
43,36,5
43,21,3
43,7,5
43,10,3
43,35,2
43,39,4
43,27,3
43,13,5
43,27,3
43,1,5
43,14,4
43,23,2
44,17,4
44,38,3
44,19,3
44,8,3
44,30,2
44,13,2
44,32,3
44,18,3
44,2,5
44,36,2
44,14,3
44,32,5
44,36,5
44,6,3
44,21,5
44,6,3
44,24,5
44,19,2
44,11,3
44,6,3
44,23,4
44,19,2
44,32,3
44,24,4
44,29,3
44,8,5
44,4,3
44,30,4
44,11,2
44,27,4
44,21,3
44,7,4
44,36,3
44,33,5
44,9,4
44,25,4
44,26,4
44,25,4
44,28,4
45,19,2
45,26,2
45,24,4
45,21,4
45,2,5
45,32,4
45,21,3
45,8,5
45,6,4
45,34,5
45,15,4
45,2,5
45,4,5
45,17,3
45,15,4
45,31,5
45,21,3
45,20,5
45,20,2
45,21,5
45,2,2
45,37,4
45,23,2
45,17,2
45,10,3
45,3,3
45,28,5
45,26,5
45,33,5
45,1,3
45,24,3
45,37,4
45,33,5
45,38,3
45,13,3
45,13,3
45,14,3
45,7,2
45,39,3
46,21,5
46,31,3
46,1,5
46,24,4
46,32,4
46,35,2
46,19,4
46,1,4
46,37,5
46,5,5
46,11,2
46,2,5
46,28,4
46,3,5
46,33,2
46,5,4
46,23,2
46,28,5
46,39,3
46,18,2
46,5,3
46,39,5
46,32,4
46,15,2
46,8,3
46,4,4
46,10,5
46,27,5
46,17,3
46,17,3
47,21,5
47,20,1
47,2,2
47,5,1
47,25,2
47,4,2
47,1,5
47,36,5
47,6,1
47,17,4
47,1,3
47,5,2
47,35,3
47,32,3
47,6,1
47,27,1
47,7,3
47,14,2
47,37,1
47,1,3
47,29,2
47,10,2
47,32,3
47,27,5
47,16,1
47,28,2
48,9,1
48,17,4
48,6,4
48,36,2
48,19,4
48,27,1
48,7,4
48,32,1
48,32,3
48,33,3
48,17,5
48,1,5
48,19,5
48,2,5
48,1,2
48,25,2
48,20,1
48,37,5
48,19,4
48,17,1
48,38,1
48,31,1
49,7,3
49,4,3
49,28,5
49,9,2
49,20,4
49,33,1
49,33,1
49,28,1
49,39,1
49,23,4
49,34,3
49,12,4
49,6,4
49,11,1
49,13,2
49,16,5
49,11,1
49,5,1
49,13,4
49,21,5
49,34,5
49,7,5
49,22,5
49,4,4
49,7,4
49,19,1
49,11,5
49,38,3
49,5,5
49,35,1
49,32,4
49,33,1
49,33,2
49,5,5
49,27,2
49,33,2
49,33,4
49,3,1
49,21,2
49,7,3
49,33,3
49,16,3
49,39,4
49,8,4
49,36,1
50,39,3
50,22,2
50,39,5
50,32,4
50,19,1
50,23,5
50,24,3
50,1,3
50,35,5
50,27,2
50,35,4
50,35,2
50,37,4
50,26,2
50,3,2
50,15,1
50,7,2
50,10,2
50,31,5
50,30,4
50,27,5
50,2,2
50,13,3
50,29,2
50,36,2
50,34,2
50,28,1
50,39,1
50,24,3
51,12,2
51,6,2
51,3,2
51,15,2
51,22,1
51,34,5
51,19,2
51,4,3
51,13,1
51,31,5
51,39,5
51,23,2
51,21,4
51,17,5
51,25,3
51,10,5
51,17,4
51,21,2
51,5,3
51,19,5
51,14,2
51,37,2
51,1,1
51,39,4
51,35,5
51,13,3
51,2,3
51,3,1
51,37,1
51,38,4
51,7,4
51,16,3
52,25,5
52,37,2
52,13,1
52,32,2
52,8,4
52,37,4
52,23,5
52,18,2
52,3,5
52,24,5
52,8,2
52,19,2
52,13,5
52,31,1
52,31,4
52,10,4
52,8,5
52,30,2
52,12,4
52,22,1
52,9,1
52,23,5
52,31,5
52,9,1
52,23,2
52,15,4
52,3,2
52,33,4
52,3,1
53,4,3
53,38,4
53,2,4
53,6,5
53,27,2
53,11,5
53,35,2
53,5,5
53,34,2
53,4,4
53,37,5
53,7,5
53,1,2
53,17,5
53,17,5
53,12,5
53,11,5
53,19,4
53,9,1
53,25,2
53,11,1
53,22,3
53,27,2
53,32,2
53,22,1
53,22,2
53,13,4
53,15,1
53,6,5
53,23,1
53,21,2
53,10,2
53,36,2
53,3,5
53,37,3
53,18,1
53,31,2
53,29,1
53,39,2
53,35,3
53,35,1
54,30,4
54,28,2
54,32,4
54,14,4
54,25,1
54,11,3
54,7,3
54,23,2
54,38,3
54,37,1
54,33,3
54,17,3
54,23,1
54,39,5
54,37,5
54,32,3
54,29,2
54,1,5
54,9,4
54,26,1
54,6,4
54,35,4
54,33,2
54,25,2
54,5,2
54,15,3
54,8,3
54,14,2
54,13,5
54,4,1
54,24,2
54,5,4
54,20,2
54,4,4
54,33,1
54,5,5
54,29,3
54,21,1
54,34,5
54,18,4
54,13,3
54,11,1
54,2,1
54,10,5
54,18,4
55,16,4
55,34,1
55,35,5
55,38,2
55,16,5
55,10,4
55,16,3
55,33,2
55,10,3
55,33,5
55,5,3
55,19,4
55,2,3
55,31,2
55,27,2
55,26,3
55,30,2
55,29,4
55,29,3
55,20,2
55,5,1
55,16,4
55,9,2
55,35,4
55,7,1
55,20,2
55,23,3
55,19,2
55,20,3
55,32,2
55,25,4
55,4,3
55,38,5
55,23,5
55,6,3
55,30,1
56,25,2
56,11,5
56,32,4
56,15,5
56,20,4
56,31,2
56,19,4
56,3,2
56,5,1
56,22,3
56,12,5
56,17,2
56,7,2
56,14,2
56,16,4
56,31,1
56,9,3
56,18,5
56,2,1
56,24,3
56,26,2
56,18,2
56,23,2
56,36,2
56,28,1
56,22,4
56,22,5
56,33,2
56,19,1
56,25,2
56,32,4
57,3,1
57,30,2
57,19,4
57,30,1
57,26,1
57,16,2
57,11,2
57,33,1
57,21,3
57,23,4
57,18,1
57,22,2
57,13,3
57,6,1
57,18,3
57,29,3
57,25,3
57,1,3
57,32,5
57,1,3
57,25,3
57,31,1
57,16,3
57,30,2
57,5,3
57,33,4
57,23,3
57,5,1
57,14,4
57,33,4
57,19,4
57,10,5
57,17,3
57,37,4
57,8,1
57,5,1
58,34,4
58,33,2
58,3,1
58,26,2
58,12,3
58,20,2
58,24,2
58,32,4
58,21,1
58,11,4
58,3,2
58,30,3
58,36,5
58,33,2
58,3,4
58,33,1
58,32,4
58,24,2
58,8,1
58,13,1
58,14,2
58,16,3
58,39,3
58,26,2
58,30,5
58,12,1
58,25,2
58,18,3
58,3,5
58,22,2
58,6,5
58,38,1
58,10,5
58,34,5
58,18,4
58,9,4
58,11,5
58,6,2
59,1,1
59,10,5
59,33,1
59,8,2
59,3,4
59,39,1
59,33,3
59,8,5
59,15,5
59,9,4
59,33,5
59,31,5
59,27,3
59,31,4
59,8,5
59,33,1
59,26,5
59,26,1
59,4,3
59,39,2
59,34,5
59,13,2
59,26,1
59,32,5
59,27,4
59,25,3
59,25,2
59,14,1
59,28,2
59,3,5
59,21,1
59,33,1
60,14,4
60,18,1
60,25,3
60,32,4
60,13,4
60,14,2
60,2,2
60,30,4
60,10,1
60,38,3
60,15,3
60,14,1
60,18,5
60,36,4
60,33,3
60,37,4
60,28,5
60,9,2
60,31,2
60,9,3
60,13,2
61,18,5
61,14,5
61,18,3
61,15,4
61,2,3
61,34,3
61,21,4
61,31,5
61,33,2
61,4,1
61,20,5
61,3,3
61,34,2
61,27,5
61,6,2
61,11,4
61,34,4
61,23,1
61,20,4
61,28,4
61,31,5
61,39,1
61,4,2
61,27,3
61,37,5
61,32,5
61,35,1
61,10,3
61,24,5
61,10,5
61,35,4
61,24,3
61,24,2
61,33,3
61,39,5
62,8,3
62,12,1
62,39,2
62,25,5
62,2,5
62,23,3
62,17,4
62,26,5
62,23,5
62,36,2
62,18,2
62,24,1
62,9,5
62,10,4
62,3,5
62,36,4
62,24,2
62,21,5
62,33,4
62,20,5
62,8,5
62,11,2
62,28,1
62,21,3
62,37,1
62,6,2
62,12,1
62,33,2
62,1,4
63,11,3
63,27,1
63,11,1
63,5,1
63,9,3
63,39,3
63,1,5
63,1,4
63,26,4
63,3,4
63,28,1
63,36,2
63,25,3
63,27,2
63,10,1
63,13,4
63,11,1
63,39,4
63,15,3
63,20,4
63,39,1
63,3,4
63,20,1
63,21,2
63,6,4
63,33,3
63,5,5
63,27,5
63,4,5
63,33,1
63,14,2
63,39,1
63,14,3
63,8,2
64,17,5
64,3,2
64,35,3
64,22,4
64,27,2
64,16,5
64,11,3
64,39,4
64,20,4
64,31,1
64,27,3
64,19,4
64,34,4
64,39,1
64,31,4
64,2,5
64,31,4
64,20,1
64,37,3
64,26,1
64,23,5
64,34,4
64,26,3
64,37,3
64,36,1
64,23,3
64,34,5
64,38,4
64,27,2
64,22,2
64,31,1
64,39,4
64,39,1
64,32,1
64,20,3
65,18,1
65,4,4
65,23,4
65,13,5
65,8,3
65,29,5
65,37,3
65,38,2
65,20,1
65,15,3
65,2,3
65,15,2
65,22,5
65,16,2
65,6,4
65,37,4
65,18,5
65,30,4
65,5,1
65,20,1
65,24,5
65,23,4
65,32,2
65,35,5
65,21,1
65,8,4
65,13,1
65,39,1
65,28,4
65,21,2
65,27,3
65,30,2
65,11,5
65,8,1
65,21,5
65,1,4
65,29,5
65,35,1
65,10,3
65,36,1
66,19,3
66,39,3
66,29,1
66,39,3
66,17,2
66,31,5
66,15,4
66,32,3
66,14,2
66,29,3
66,36,4
66,28,1
66,34,1
66,20,1
66,32,4
66,32,4
66,37,1
66,4,2
66,20,1
66,3,5
66,32,1
66,15,5
66,15,1
66,16,1
66,25,1
66,14,4
66,22,5
66,7,1
66,10,4
66,29,1
66,13,2
67,33,3
67,28,4
67,31,3
67,10,5
67,7,3
67,11,4
67,4,3
67,38,5
67,3,3
67,28,1
67,36,1
67,10,1
67,8,3
67,29,2
67,21,5
67,16,4
67,11,2
67,9,1
67,1,2
67,21,5
67,26,3
67,20,5
67,28,1
67,3,4
67,34,5
67,24,2
67,33,2
67,3,5
67,1,1
67,31,1
67,29,4
67,5,3
67,21,1
67,33,2
67,22,2
67,5,1
67,19,2
67,33,5
68,23,3
68,35,5
68,29,2
68,25,4
68,16,3
68,38,1
68,4,4
68,33,1
68,22,2
68,22,4
68,7,3
68,5,5
68,22,4
68,33,1
68,1,4
68,1,1
68,26,2
68,9,5
68,21,2
68,1,5
68,5,4
68,8,5
68,12,1
68,23,4
68,38,2
68,25,4
68,29,1
68,33,5
68,39,5
68,36,5
68,3,4
68,5,3
68,18,2
68,19,5
68,22,3
69,33,1
69,14,3
69,29,2
69,37,2
69,24,2
69,8,1
69,21,5
69,25,2
69,39,3
69,23,3
69,7,4
69,4,1
69,4,4
69,12,5
69,35,5
69,28,1
69,1,3
69,21,2
69,24,4
69,17,1
69,34,2
69,19,1
69,30,3
69,9,1
70,20,5
70,32,5
70,21,1
70,11,5
70,22,4
70,21,2
70,16,2
70,35,1
70,35,5
70,13,4
70,30,4
70,36,1
70,21,5
70,9,5
70,5,4
70,22,2
70,38,4
70,21,3
70,8,5
70,33,3
70,3,5
70,3,3
70,16,2
70,18,3
70,35,5
70,16,1
70,9,2
70,26,3
70,13,5
70,38,1
71,29,3
71,33,3
71,6,1
71,36,1
71,21,2
71,11,1
71,28,4
71,38,1
71,28,5
71,32,5
71,24,2
71,6,4
71,31,3
71,9,5
71,11,2
71,17,4
71,23,4
71,25,5
71,17,2
71,4,2
71,17,5
71,36,2
71,25,3
71,24,5
71,12,4
71,10,2
71,39,2
71,16,4
71,2,1
71,16,2
71,19,5
71,26,1
71,33,3
71,39,4
